ancestors,groups,rating_image_url,website,email,photo_count,awards,rating,location_id,longitude,subcategory,web_url,latitude,ranking_data,see_all_photos,hours,category,num_reviews,write_review,trip_types,name,phone,description,review_rating_count,address_obj,neighborhood_info,timezone
"[{'level': 'Municipality', 'name': 'Minato', 'location_id': '1066451'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Piers & Boardwalks', 'localized_name': 'Piers & Boardwalks'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg,http://www.tptc.co.jp/terminal/guide/takeshiba,,60,[],4.0,11621549,139.7623,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066451-d11621549-Reviews-Takeshiba_Pier-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.65306,"{'geo_location_id': '1066451', 'ranking_string': '#104 of 671 things to do in Minato', 'geo_location_name': 'Minato', 'ranking_out_of': '671', 'ranking': '104'}",https://www.tripadvisor.com/Attraction_Review-g1066451-d11621549-m66827-Reviews-Takeshiba_Pier-Minato_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",21,https://www.tripadvisor.com/UserReview-g1066451-d11621549-Takeshiba_Pier-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '2'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '2'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '8'}, {'name': 'family', 'localized_name': 'Family', 'value': '2'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '4'}]",Takeshiba Pier,,,"{'1': '0', '2': '0', '3': '8', '4': '10', '5': '3'}","{'street1': 'Shibaura', 'city': 'Minato', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'address_string': 'Shibaura, Minato Tokyo Prefecture'}","[{'location_id': '7278767', 'name': 'Odaiba / Shiodome / Shinbashi'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Tours', 'localized_name': 'Tours', 'categories': [{'name': 'Factory Tours', 'localized_name': 'Factory Tours'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg,http://www.yamato-hd.co.jp/hnd-chronogate/visitortour.html,,53,[],4.5,7720586,139.74916,"[{'name': 'sightseeing_tours', 'localized_name': 'Tours'}, {'name': 'activities', 'localized_name': 'Activities'}]",https://www.tripadvisor.com/Attraction_Review-g1066454-d7720586-Reviews-Haneda_Chronogate_Tour-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.551315,"{'geo_location_id': '1066454', 'ranking_string': '#3 of 16 Tours in Ota', 'geo_location_name': 'Ota', 'ranking_out_of': '16', 'ranking': '3'}",https://www.tripadvisor.com/Attraction_Review-g1066454-d7720586-m66827-Reviews-Haneda_Chronogate_Tour-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",42,https://www.tripadvisor.com/UserReview-g1066454-d7720586-Haneda_Chronogate_Tour-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '5'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '12'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '9'}, {'name': 'family', 'localized_name': 'Family', 'value': '12'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '3'}]",Haneda Chronogate Tour,+81 3-6756-7180,,"{'1': '0', '2': '0', '3': '4', '4': '14', '5': '24'}","{'street1': 'Haneda Asahicho', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '144-0042', 'address_string': 'Haneda Asahicho, Ota 144-0042 Tokyo Prefecture'}","[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]",Asia/Tokyo
"[{'level': 'City', 'name': 'Edogawa', 'location_id': '1066445'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Fun & Games', 'localized_name': 'Fun & Games', 'categories': [{'name': 'Sports Complexes', 'localized_name': 'Sports Complexes'}]}]",,http://www.edogawa-sportsland.com/,,0,[],,20813734,139.86174,"[{'name': 'fun_games', 'localized_name': 'Fun & Games'}, {'name': 'activities', 'localized_name': 'Activities'}]",https://www.tripadvisor.com/Attraction_Review-g1066445-d20813734-Reviews-Edogawa_ku_Sports_Land-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.70404,"{'geo_location_id': '1066445', 'ranking_string': '#60 of 219 things to do in Edogawa', 'geo_location_name': 'Edogawa', 'ranking_out_of': '219', 'ranking': '60'}",https://www.tripadvisor.com/Attraction_Review-g1066445-d20813734-m66827-Reviews-Edogawa_ku_Sports_Land-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",0,https://www.tripadvisor.com/UserReview-g1066445-d20813734-Edogawa_ku_Sports_Land-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Edogawa-ku Sports Land,+81 3-3677-1711,,,"{'street1': '1-8-1 Higashi Shinozaki Edogawa-ku Tokyo', 'city': 'Edogawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '133-0063', 'address_string': '1-8-1 Higashi Shinozaki Edogawa-ku Tokyo, Edogawa 133-0063 Tokyo Prefecture'}",[],Asia/Tokyo
"[{'level': 'City', 'name': 'Toyosu', 'location_id': '14134359'}, {'level': 'Municipality', 'name': 'Koto', 'location_id': '1066449'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Food & Drink', 'localized_name': 'Food & Drink', 'categories': [{'name': 'Cooking Classes', 'localized_name': 'Cooking Classes'}]}, {'name': 'Classes & Workshops', 'localized_name': 'Classes & Workshops', 'categories': [{'name': 'Lessons & Workshops', 'localized_name': 'Lessons & Workshops'}, {'name': 'Cooking Classes', 'localized_name': 'Cooking Classes'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg,http://waki-japan2015.strikingly.com/,waki.japan2015@gmail.com,77,[],5.0,8121684,139.79584,"[{'name': 'food_drink', 'localized_name': 'Food & Drink'}, {'name': 'classes', 'localized_name': 'Classes & Workshops'}, {'name': 'activities', 'localized_name': 'Activities'}]",https://www.tripadvisor.com/Attraction_Review-g14134359-d8121684-Reviews-Waki-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.654995,"{'geo_location_id': '14134359', 'ranking_string': '#3 of 4 Food &amp; Drink in Toyosu', 'geo_location_name': 'Toyosu', 'ranking_out_of': '4', 'ranking': '3'}",https://www.tripadvisor.com/Attraction_Review-g14134359-d8121684-m66827-Reviews-Waki-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",2,https://www.tripadvisor.com/UserReview-g14134359-d8121684-Waki-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '2'}]",Waki,+81 50-3488-7030,"Experience traditional Japanese culture at Tokyo bay site!!! You can enjoy fantastic View and excellent experience Japanese food and culture. ""Waki"" entertains you with lessons of 'Tea ceremony' and 'Japanese cooking with the method of Chinese therapy'. and 'Japanese Sweets' English speaking instructor makes your time more valuable while you are learning Japanese hospitality in a relaxed atmosphere. Join us and have fun!","{'1': '0', '2': '0', '3': '0', '4': '0', '5': '2'}","{'street1': '2-2', 'street2': 'Near Toyosu Yurakucho-Line', 'city': 'Toyosu', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '135-0061', 'address_string': '2-2 Near Toyosu Yurakucho-Line, Toyosu, Koto 135-0061 Tokyo Prefecture'}",[],Asia/Tokyo
"[{'level': 'City', 'name': 'Edogawa', 'location_id': '1066445'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Spas & Wellness', 'localized_name': 'Spas & Wellness', 'categories': [{'name': 'Thermal Spas', 'localized_name': 'Thermal Spas'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg,,,3,[],3.0,13396645,139.84923,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",https://www.tripadvisor.com/Attraction_Review-g1066445-d13396645-Reviews-Tatsumiyu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.70244,"{'geo_location_id': '1066445', 'ranking_string': '#20 of 40 Spas &amp; Wellness in Edogawa', 'geo_location_name': 'Edogawa', 'ranking_out_of': '40', 'ranking': '20'}",https://www.tripadvisor.com/Attraction_Review-g1066445-d13396645-m66827-Reviews-Tatsumiyu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"{'periods': [{'open': {'day': 1, 'time': '1500'}, 'close': {'day': 1, 'time': '2330'}}, {'open': {'day': 2, 'time': '1500'}, 'close': {'day': 2, 'time': '2330'}}, {'open': {'day': 4, 'time': '1500'}, 'close': {'day': 4, 'time': '2330'}}, {'open': {'day': 5, 'time': '1500'}, 'close': {'day': 5, 'time': '2330'}}, {'open': {'day': 6, 'time': '1500'}, 'close': {'day': 6, 'time': '2330'}}, {'open': {'day': 7, 'time': '1500'}, 'close': {'day': 7, 'time': '2330'}}], 'weekday_text': ['Monday: 15:00 - 23:30', 'Tuesday: 15:00 - 23:30', 'Wednesday: Closed', 'Thursday: 15:00 - 23:30', 'Friday: 15:00 - 23:30', 'Saturday: 15:00 - 23:30', 'Sunday: 15:00 - 23:30']}","{'name': 'attraction', 'localized_name': 'Attraction'}",1,https://www.tripadvisor.com/UserReview-g1066445-d13396645-Tatsumiyu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '1'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Tatsumiyu,+81 3-3684-8211,,"{'1': '0', '2': '0', '3': '1', '4': '0', '5': '0'}","{'street1': '1-14-1 Hirai', 'city': 'Edogawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '132-0035', 'address_string': '1-14-1 Hirai, Edogawa 132-0035 Tokyo Prefecture'}",[],Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Shinagawa', 'location_id': '1066854'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Sacred & Religious Sites', 'localized_name': 'Sacred & Religious Sites'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,,,28,[],3.5,8707675,139.74231,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066854-d8707675-Reviews-Samezu_Hachiman_Shrine-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.604668,"{'geo_location_id': '1066854', 'ranking_string': '#50 of 226 things to do in Shinagawa', 'geo_location_name': 'Shinagawa', 'ranking_out_of': '226', 'ranking': '50'}",https://www.tripadvisor.com/Attraction_Review-g1066854-d8707675-m66827-Reviews-Samezu_Hachiman_Shrine-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",15,https://www.tripadvisor.com/UserReview-g1066854-d8707675-Samezu_Hachiman_Shrine-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '10'}, {'name': 'family', 'localized_name': 'Family', 'value': '1'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Samezu Hachiman Shrine,,,"{'1': '0', '2': '0', '3': '8', '4': '3', '5': '4'}","{'street1': '1-20-10 Higashioi', 'city': 'Shinagawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '140-0011', 'address_string': '1-20-10 Higashioi, Shinagawa 140-0011 Tokyo Prefecture'}","[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]",Asia/Tokyo
"[{'level': 'City', 'name': 'Funabashi', 'location_id': '1021147'}, {'level': 'State', 'name': 'Chiba Prefecture', 'location_id': '298157'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Spas & Wellness', 'localized_name': 'Spas & Wellness', 'categories': [{'name': 'Thermal Spas', 'localized_name': 'Thermal Spas'}]}]",,,,0,[],,13798436,139.97215,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",https://www.tripadvisor.com/Attraction_Review-g1021147-d13798436-Reviews-Tatsunoyu-Funabashi_Chiba_Prefecture_Kanto.html?m=66827,35.703716,,https://www.tripadvisor.com/Attraction_Review-g1021147-d13798436-m66827-Reviews-Tatsunoyu-Funabashi_Chiba_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",0,https://www.tripadvisor.com/UserReview-g1021147-d13798436-Tatsunoyu-Funabashi_Chiba_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Tatsunoyu,+81 47-431-5821,,,"{'street1': '6-26-17 Kaijin', 'city': 'Funabashi', 'state': 'Chiba Prefecture', 'country': 'Japan', 'postalcode': '273-0021', 'address_string': '6-26-17 Kaijin, Funabashi 273-0021 Chiba Prefecture'}",[],Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Urayasu', 'location_id': '298162'}, {'level': 'State', 'name': 'Chiba Prefecture', 'location_id': '298157'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Nature & Parks', 'localized_name': 'Nature & Parks', 'categories': [{'name': 'Parks', 'localized_name': 'Parks'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg,http://www.city.urayasu.lg.jp/shisetsu/kouen/1005642.html,,2,[],4.0,12200373,139.9166,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g298162-d12200373-Reviews-Mihama_Park-Urayasu_Chiba_Prefecture_Kanto.html?m=66827,35.655075,"{'geo_location_id': '298162', 'ranking_string': '#12 of 47 things to do in Urayasu', 'geo_location_name': 'Urayasu', 'ranking_out_of': '47', 'ranking': '12'}",https://www.tripadvisor.com/Attraction_Review-g298162-d12200373-m66827-Reviews-Mihama_Park-Urayasu_Chiba_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",10,https://www.tripadvisor.com/UserReview-g298162-d12200373-Mihama_Park-Urayasu_Chiba_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '2'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '1'}, {'name': 'family', 'localized_name': 'Family', 'value': '5'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Mihama Park,,,"{'1': '0', '2': '0', '3': '3', '4': '2', '5': '5'}","{'street1': '5-14 Mihama', 'city': 'Urayasu', 'state': 'Chiba Prefecture', 'country': 'Japan', 'postalcode': '279-0011', 'address_string': '5-14 Mihama, Urayasu 279-0011 Chiba Prefecture'}",[],Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Shinagawa', 'location_id': '1066854'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Tours', 'localized_name': 'Tours', 'categories': [{'name': 'Fishing Charters & Tours', 'localized_name': 'Fishing Charters & Tours'}]}, {'name': 'Boat Tours & Water Sports', 'localized_name': 'Boat Tours & Water Sports', 'categories': [{'name': 'Fishing Charters & Tours', 'localized_name': 'Fishing Charters & Tours'}]}, {'name': 'Outdoor Activities', 'localized_name': 'Outdoor Activities', 'categories': [{'name': 'Fishing Charters & Tours', 'localized_name': 'Fishing Charters & Tours'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg,http://www.iwatamaru.com/,,6,[],5.0,14003829,139.74268,"[{'name': 'boat_tours_water_sports', 'localized_name': 'Boat Tours & Water Sports'}, {'name': 'outdoor_activities', 'localized_name': 'Outdoor Activities'}, {'name': 'sightseeing_tours', 'localized_name': 'Tours'}, {'name': 'activities', 'localized_name': 'Activities'}]",https://www.tripadvisor.com/Attraction_Review-g1066854-d14003829-Reviews-Iwata-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.602882,"{'geo_location_id': '1066854', 'ranking_string': '#7 of 11 Boat Tours &amp; Water Sports in Shinagawa', 'geo_location_name': 'Shinagawa', 'ranking_out_of': '11', 'ranking': '7'}",https://www.tripadvisor.com/Attraction_Review-g1066854-d14003829-m66827-Reviews-Iwata-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,,"{'name': 'attraction', 'localized_name': 'Attraction'}",1,https://www.tripadvisor.com/UserReview-g1066854-d14003829-Iwata-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '1'}]",Iwata,+81 3-3471-1322,,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}","{'street1': '1-25-3 Higashioi', 'city': 'Shinagawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '140-0011', 'address_string': '1-25-3 Higashioi, Shinagawa 140-0011 Tokyo Prefecture'}","[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]",Asia/Tokyo
"[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Shopping', 'localized_name': 'Shopping', 'categories': [{'name': 'Gift & Specialty Shops', 'localized_name': 'Gift & Specialty Shops'}]}, {'name': 'Sights & Landmarks', 'localized_name': 'Sights & Landmarks', 'categories': [{'name': 'Points of Interest & Landmarks', 'localized_name': 'Points of Interest & Landmarks'}]}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,https://www.mercedesme.jp/hanedaairport/,,140,[],3.5,9606088,139.78809,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'shopping', 'localized_name': 'Shopping'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",https://www.tripadvisor.com/Attraction_Review-g1066454-d9606088-Reviews-Mercedes_me_Haneda_Airport-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.550854,"{'geo_location_id': '1066454', 'ranking_string': '#1 of 31 Shopping in Ota', 'geo_location_name': 'Ota', 'ranking_out_of': '31', 'ranking': '1'}",https://www.tripadvisor.com/Attraction_Review-g1066454-d9606088-m66827-Reviews-Mercedes_me_Haneda_Airport-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"{'periods': [{'open': {'day': 1, 'time': '0900'}, 'close': {'day': 1, 'time': '2000'}}, {'open': {'day': 2, 'time': '0900'}, 'close': {'day': 2, 'time': '2000'}}, {'open': {'day': 3, 'time': '0900'}, 'close': {'day': 3, 'time': '2000'}}, {'open': {'day': 4, 'time': '0900'}, 'close': {'day': 4, 'time': '2000'}}, {'open': {'day': 5, 'time': '0900'}, 'close': {'day': 5, 'time': '2000'}}, {'open': {'day': 6, 'time': '0900'}, 'close': {'day': 6, 'time': '2000'}}, {'open': {'day': 7, 'time': '0900'}, 'close': {'day': 7, 'time': '2000'}}], 'weekday_text': ['Monday: 09:00 - 20:00', 'Tuesday: 09:00 - 20:00', 'Wednesday: 09:00 - 20:00', 'Thursday: 09:00 - 20:00', 'Friday: 09:00 - 20:00', 'Saturday: 09:00 - 20:00', 'Sunday: 09:00 - 20:00']}","{'name': 'attraction', 'localized_name': 'Attraction'}",112,https://www.tripadvisor.com/UserReview-g1066454-d9606088-Mercedes_me_Haneda_Airport-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '11'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '11'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '58'}, {'name': 'family', 'localized_name': 'Family', 'value': '12'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '7'}]",Mercedes me Haneda Airport,+81 3-6428-9000,,"{'1': '1', '2': '3', '3': '49', '4': '55', '5': '4'}","{'street1': '3-4-2 Hanedakuko', 'street2': 'Terminal 2 Market Place B1F', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '144-0041', 'address_string': '3-4-2 Hanedakuko Terminal 2 Market Place B1F, Ota 144-0041 Tokyo Prefecture'}","[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]",Asia/Tokyo
"[{'level': 'City', 'name': 'Edogawa', 'location_id': '1066445'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'Shopping', 'localized_name': 'Shopping', 'categories': [{'name': 'Department Stores', 'localized_name': 'Department Stores'}, {'name': 'Shopping Malls', 'localized_name': 'Shopping Malls'}]}]",,http://www.ario-kurashiki.jp/lang/en/,,3,[],,19758286,139.88193,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",https://www.tripadvisor.com/Attraction_Review-g1066445-d19758286-Reviews-Ario_Kasai-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,35.652782,,https://www.tripadvisor.com/Attraction_Review-g1066445-d19758286-m66827-Reviews-Ario_Kasai-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"{'periods': [{'open': {'day': 1, 'time': '1000'}, 'close': {'day': 1, 'time': '2100'}}, {'open': {'day': 2, 'time': '1000'}, 'close': {'day': 2, 'time': '2100'}}, {'open': {'day': 3, 'time': '1000'}, 'close': {'day': 3, 'time': '2100'}}, {'open': {'day': 4, 'time': '1000'}, 'close': {'day': 4, 'time': '2100'}}, {'open': {'day': 5, 'time': '1000'}, 'close': {'day': 5, 'time': '2100'}}, {'open': {'day': 6, 'time': '1000'}, 'close': {'day': 6, 'time': '2100'}}, {'open': {'day': 7, 'time': '1000'}, 'close': {'day': 7, 'time': '2100'}}], 'weekday_text': ['Monday: 10:00 - 21:00', 'Tuesday: 10:00 - 21:00', 'Wednesday: 10:00 - 21:00', 'Thursday: 10:00 - 21:00', 'Friday: 10:00 - 21:00', 'Saturday: 10:00 - 21:00', 'Sunday: 10:00 - 21:00']}","{'name': 'attraction', 'localized_name': 'Attraction'}",0,https://www.tripadvisor.com/UserReview-g1066445-d19758286-Ario_Kasai-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Ario Kasai,+81 3-5658-4111,"Ario Kasai offers a variety of spaces where you can spend time all day, and comfortable places where you can feel free to get together.■Ario Mall 10:00~21:00 Restaurant 10:00~22:00 SEGA World Kasai, Tokyu Bowl Kasai 10:00~23:30 ■Ito-Yokado Kasai Store 10:00~21:00 * Open on 9 am on Happy Day, Senior Nanako Day, weekends and holidays",,"{'street1': '9-3-3 Higashikasai', 'city': 'Edogawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '134-0084', 'address_string': '9-3-3 Higashikasai, Edogawa 134-0084 Tokyo Prefecture'}",[],Asia/Tokyo
